tstamp2,KW,CHWTON,CHWTON(KW),HTmmBTU,HTmmBTU(KW),Combined mmBTU,Combined mmBTU(KW),KW_PF,CHWTON_PF,HTmmBTU_PF,DHI,DNI,GHI,Dew Point,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2018-11-26T08:00:00.000,20258.6,3631.54,12787.11268,10.96,3223.529412,123.66,36370.58824,0.557005014,0.351578385,0.088630115,46,599,165,-4.6,3.65,1,71.5,28.65,13.3,973
2018-11-26T09:00:00.000,21166.25,4190.65,14755.80986,10.9,3205.882353,133.41,39238.23529,0.539429203,0.376056919,0.081703021,63.5,788.5,343,-4.3,3.75,1.05,79.5,23.865,16.45,974
2018-11-26T10:00:00.000,22090.92,5256.25,18507.92254,9.66,2841.176471,148.11,43561.76471,0.507117197,0.424866225,0.065221795,73.5,870.5,488.5,-2.7,3.55,1.1,91,22.32,19.45,974
2018-11-26T11:00:00.000,21455.42,6315.02,22235.98592,8.6,2529.411765,157.59,46350,0.462900108,0.479740796,0.054571991,81.5,902.5,581.5,-1.8,3.05,1.1,96.5,20.815,21.6,973
2018-11-26T12:00:00.000,21601.02,6566.1,23120.07042,7.86,2311.764706,160.36,47164.70588,0.457991195,0.49019855,0.049014717,82,920,615.5,-1.8,2.5,1.1,101.5,19.045,23.05,972
2018-11-26T13:00:00.000,21623.7,7022.67,24727.71127,7.98,2347.058824,166.03,48832.35294,0.442815033,0.50637968,0.048063603,79.5,910.5,583.5,-1.7,1.85,1.1,108,18.265,23.85,971
2018-11-26T14:00:00.000,21567.25,7555.31,26603.20423,7.89,2320.588235,172.15,50632.35294,0.425957886,0.525419079,0.045832123,75.5,871,490.5,-1.6,1.4,1,116.5,18.235,24.05,970.5
2018-11-26T15:00:00.000,21698.72,7615.74,26815.98592,8.02,2358.823529,173.45,51014.70588,0.42534245,0.525652073,0.046238109,64.5,790,344,-1.4,0.9,1,136,19.25,23.35,970
2018-11-26T16:00:00.000,22497.63,7611.26,26800.21127,7.67,2255.882353,175.77,51697.05882,0.435182011,0.51840882,0.043636571,45.5,603,165,4.3,0.4,1,165,31.69,21.9,970
2018-11-26T17:00:00.000,22474.17,7246.73,25516.65493,7.95,2338.235294,171.59,50467.64706,0.445318364,0.505604212,0.046331371,11.5,134.5,19,1.9,0.75,0.9,253.5,32.47,18.75,970
2018-11-26T18:00:00.000,21808.98,6458.32,22740.56338,8.46,2488.235294,160.38,47170.58824,0.462342761,0.482092003,0.052749719,0,0,0,0.8,0.95,0.9,301,32.61,17.4,971
2018-11-26T19:00:00.000,21091.32,6113.97,21528.06338,8.57,2520.588235,153.91,45267.64706,0.465924813,0.475572838,0.055681892,0,0,0,0.7,1.25,0.8,258.5,35.95,15.75,971
2018-11-26T20:00:00.000,20340.63,5415.1,19067.25352,8.32,2447.058824,142.71,41973.52941,0.484606138,0.45426853,0.058300049,0,0,0,1,1.45,0.8,17.5,42.14,13.6,971
2018-11-26T21:00:00.000,20396.03,4866.22,17134.57746,8.66,2547.058824,136.65,40191.17647,0.507475317,0.426326845,0.063373582,0,0,0,0.2,1.8,0.8,33,43.49,12.3,971
2018-11-26T22:00:00.000,22861.63,4496.84,15833.94366,9.39,2761.764706,141.36,41576.47059,0.549869426,0.380839052,0.066426146,0,0,0,-1.6,2.65,0.8,44,39.6,11.7,971.5
2018-11-26T23:00:00.000,22107.6,4124.95,14524.47183,9.73,2861.764706,134.66,39605.88235,0.558189811,0.366725117,0.072256052,0,0,0,-3.7,3.5,0.8,52,34.715,11.35,972
2018-11-27T00:00:00.000,21349,3677.09,12947.5,9.74,2864.705882,126.71,37267.64706,0.572856128,0.347419304,0.07686844,0,0,0,-4.8,3.7,0.8,56.5,32.795,10.9,971
2018-11-27T01:00:00.000,19989.38,3538.42,12459.22535,9.73,2861.764706,120.4,35411.76471,0.564484153,0.35183859,0.080813953,0,0,0,-5.3,3.6,0.75,59,32.595,10.5,971
2018-11-27T02:00:00.000,20576.97,3645.64,12836.76056,9.8,2882.352941,123.76,36400,0.565301374,0.352658257,0.07918552,0,0,0,-5.3,3.4,0.7,59.5,33.335,10.1,971
2018-11-27T03:00:00.000,20988.45,3624.58,12762.60563,10.2,3000,125.31,36855.88235,0.569473546,0.346284089,0.081398133,0,0,0,-5.1,3,0.7,60.5,34.71,9.8,971
2018-11-27T04:00:00.000,21010.03,3548.11,12493.34507,10.71,3150,124.97,36755.88235,0.571610002,0.339900562,0.085700568,0,0,0,-4.6,2.6,0.7,61.5,36.77,9.5,971
2018-11-27T05:00:00.000,20671.83,3298.19,11613.34507,11.18,3288.235294,121.3,35676.47059,0.579424749,0.325518328,0.092168178,0,0,0,-4.1,2.2,0.7,63,38.96,9.2,971.5
2018-11-27T06:00:00.000,19305.6,3458.29,12177.07746,11.81,3473.529412,119.18,35052.94118,0.550755496,0.347391034,0.099093808,0,0,0,-3.6,1.95,0.8,66,41.01,9,972
2018-11-27T07:00:00.000,20095.28,3525.42,12413.4507,11.72,3447.058824,122.6,36058.82353,0.557291615,0.344255566,0.095595432,11,136.5,18.5,-2.9,1.9,0.8,70.5,40.03,10.1,972
2018-11-27T08:00:00.000,20808.2,3811.28,13420,11.61,3414.705882,128.35,37750,0.551210596,0.355496689,0.090455785,45.5,614,165,-1.7,2.3,0.8,77,34.095,13.95,973
2018-11-27T09:00:00.000,21793.85,4324.06,15225.56338,10.64,3129.411765,136.89,40261.76471,0.541303894,0.378164333,0.077726642,63,804,345.5,-2.05,2.85,0.8,87,26.22,17.6,972.5
2018-11-27T10:00:00.000,23718.7,5651.78,19900.6338,9.89,2908.823529,158.64,46658.82353,0.508343293,0.426513836,0.06234241,73,888,493.5,0.1,2.5,0.8,109.5,25.455,20.6,972
2018-11-27T11:00:00.000,21775,6254.68,22023.52113,9.13,2685.294118,158.48,46611.76471,0.467156739,0.472488464,0.057609793,79.5,926,589.5,-0.2,1.95,0.8,119.5,21.935,22.65,971.5
2018-11-27T12:00:00.000,21691.88,6794.76,23925.21127,8.49,2497.058824,164.04,48247.05882,0.449600049,0.495889529,0.051755669,80,939.5,622.5,-1,1.4,0.8,133,19.315,23.8,970
2018-11-27T13:00:00.000,20724.08,7169.36,25244.22535,8.15,2397.058824,164.9,48500,0.427300619,0.520499492,0.049423893,81,918,587.5,-1.7,0.7,0.85,166.5,17.805,24.35,969
2018-11-27T14:00:00.000,21738.3,7643.45,26913.55634,9.4,2764.705882,175.3,51558.82353,0.421621335,0.5219971,0.053622362,74.5,880,492,-2.1,0.55,0.9,221,17.22,24.35,968.5
2018-11-27T15:00:00.000,22282.5,7956.78,28016.83099,8.96,2635.294118,180.47,53079.41176,0.419795534,0.527828588,0.049648141,65,789,343.5,-1.8,0.7,0.95,250.5,18.82,23.25,968
2018-11-27T16:00:00.000,23376.9,7935.61,27942.28873,8.21,2414.705882,183.21,53885.29412,0.433827084,0.518551289,0.044811964,47.5,592.5,164,5.1,0.7,1,267,34.43,21.4,968
2018-11-27T17:00:00.000,22844.97,7314.23,25754.33099,8.49,2497.058824,174.21,51238.23529,0.445857861,0.502638915,0.048734286,11.5,130.5,19,4.2,1.05,1,285,39.28,18.35,968
2018-11-27T18:00:00.000,22121.2,6736.27,23719.26056,8.81,2591.176471,165.13,48567.64706,0.455471931,0.48837574,0.053351905,0,0,0,2.4,1.2,0.9,300.5,37.98,16.85,968
2018-11-27T19:00:00.000,21383.9,6130.59,21586.58451,8.95,2632.352941,155.49,45732.35294,0.467588012,0.472019984,0.057559972,0,0,0,1.4,1.3,0.9,324,37.15,16,968
2018-11-27T20:00:00.000,20899.05,5662.18,19937.25352,9.03,2655.882353,148.29,43614.70588,0.479174388,0.457122274,0.060894194,0,0,0,0.8,1.3,0.9,257.5,37.135,15.35,968
2018-11-27T21:00:00.000,20080.03,4893.36,17230.14085,8.89,2614.705882,136.12,40035.29412,0.501558199,0.43037378,0.065310021,0,0,0,0.3,1.25,1,12.5,37.265,14.8,968
2018-11-27T22:00:00.000,23544.85,4785.43,16850.10563,9,2647.058824,146.76,43164.70588,0.545465318,0.390367669,0.061324612,0,0,0,-0.2,1.2,1,43.5,36.945,14.3,968
2018-11-27T23:00:00.000,22200.88,4011.59,14125.3169,10.36,3047.058824,134.25,39485.29412,0.562256924,0.357736145,0.07716946,0,0,0,-0.4,1.3,1,74,38.515,13.45,967
2018-11-28T00:00:00.000,20980.85,3524.61,12410.59859,10.72,3152.941176,124.61,36650,0.572465211,0.338624791,0.086028409,0,0,0,-0.4,1.4,1,94,41.195,12.4,966.5
2018-11-28T01:00:00.000,20234.05,3261.19,11483.06338,10.61,3120.588235,118.79,34938.23529,0.579137722,0.328667527,0.089317283,0,0,0,-0.5,1.35,1.05,105,43.145,11.65,966
2018-11-28T02:00:00.000,20351.3,3321.57,11695.66901,10.68,3141.176471,119.98,35288.23529,0.576716286,0.331432527,0.089014836,0,0,0,-0.4,1.3,1.1,107.5,44.89,11.1,966.5
2018-11-28T03:00:00.000,20463.83,3294.6,11600.70423,10.76,3164.705882,120.13,35332.35294,0.579181071,0.328330928,0.089569633,0,0,0,-0.3,1.3,1.1,106.5,47.635,10.35,967
2018-11-28T04:00:00.000,20504.13,3050.7,10741.90141,11,3235.294118,117.57,34579.41176,0.592957744,0.310644423,0.093561283,0,0,0,-0.3,1.3,1.15,104,50.355,9.55,967
2018-11-28T05:00:00.000,21063.18,3296.24,11606.47887,11.74,3452.941176,123.16,36223.52941,0.58147785,0.3204127,0.095323157,0,0,0,-0.3,1.4,1.2,101,52.515,8.9,967
2018-11-28T06:00:00.000,18646,3222.57,11347.07746,12.31,3620.588235,114.6,33705.88235,0.553197208,0.336649768,0.107417103,0,0,0,-0.4,1.4,1.2,100,53.2,8.6,967
2018-11-28T07:00:00.000,19380.65,3407.55,11998.41549,12.55,3691.176471,119.57,35167.64706,0.551093167,0.341177659,0.104959438,10,88,14.5,-0.5,1.6,1.3,100.5,49.795,9.55,967
2018-11-28T08:00:00.000,20597.35,3804.64,13396.61972,12.36,3635.294118,128.3,37735.29412,0.545837802,0.355015643,0.096336711,44.5,581.5,156.5,0.4,2.1,1.3,101,41.505,13.2,967
2018-11-28T09:00:00.000,21270.92,4180.66,14720.6338,11.41,3355.882353,134.16,39458.82353,0.539066249,0.37306317,0.085047704,62,777,332.5,-1.1,2.7,1.3,110.5,30.05,16.6,967
2018-11-28T10:00:00.000,22058.2,4880.12,17183.52113,9.82,2888.235294,143.65,42250,0.522087574,0.406710559,0.068360599,72.5,863.5,479,-1.2,2.45,1.25,139.5,24.68,19.55,967
2018-11-28T11:00:00.000,22398.67,5774.68,20333.38028,8.76,2576.470588,154.49,45438.23529,0.492947621,0.447494938,0.056702699,81.5,895.5,572.5,-1.3,2.65,1.2,163,21.62,21.55,966
2018-11-28T12:00:00.000,22798.15,6655.59,23435.17606,8.37,2461.764706,166.03,48832.35294,0.466865687,0.479910851,0.050412576,83.5,908,605.5,-1.35,2.75,1.2,179,19.87,22.9,964.5
2018-11-28T13:00:00.000,21967.67,6998.14,24641.33803,7.72,2270.588235,166.66,49017.64706,0.448158394,0.502703404,0.046321853,82.5,895,574,-1.3,2.6,1.2,197,19.155,23.6,964
2018-11-28T14:00:00.000,21907.15,7681.13,27046.23239,8.13,2391.176471,175.05,51485.29412,0.425503056,0.525319567,0.046443873,77.5,850.5,479.5,-1.1,2.2,1.2,222,19.125,23.8,963
2018-11-28T15:00:00.000,22047.27,7922.22,27895.14085,7.97,2344.117647,178.27,52432.35294,0.420489808,0.532021534,0.044707466,68,759,335,-0.7,1.6,1.15,239,20.66,23,963
2018-11-28T16:00:00.000,22146.45,8132.79,28636.58451,7.86,2311.764706,181.02,53241.17647,0.4159647,0.537865359,0.043420617,52.5,453.5,146.5,5.1,0.7,1.1,247,34.53,21.4,963
2018-11-28T17:00:00.000,22068.67,7671.76,27013.23944,7.85,2308.823529,175.21,51532.35294,0.428248833,0.524199612,0.044803379,9,37,11,1.9,0.55,1.05,225.5,31.36,19.3,964
2018-11-28T18:00:00.000,21849.88,6731.3,23701.76056,8.26,2429.411765,163.59,48114.70588,0.454120619,0.492609487,0.050492084,0,0,0,0.8,0.65,1,46,30.97,18.25,964
2018-11-28T19:00:00.000,22267.85,6148.57,21649.89437,8.67,2550,158.43,46597.05882,0.47788102,0.464619332,0.054724484,0,0,0,0.9,1.05,1,70,34.15,16.85,964
2018-11-28T20:00:00.000,20717.45,5985.8,21076.76056,8.55,2514.705882,151.07,44432.35294,0.466269478,0.474356165,0.05659628,0,0,0,0.8,1.15,1,72.5,35.99,15.9,964.5
2018-11-28T21:00:00.000,20956.4,5072.43,17860.66901,8.76,2576.470588,141.13,41508.82353,0.504866152,0.430286081,0.062070432,0,0,0,0.4,1.1,1.05,82,35.84,15.5,965
2018-11-28T22:00:00.000,23205.17,4743.95,16704.0493,8.9,2617.647059,145.01,42650,0.544083705,0.391654145,0.061375078,0,0,0,0.7,1.15,1.1,95.5,37.825,14.95,964.5
2018-11-28T23:00:00.000,22094.7,4134.66,14558.66197,9.88,2905.882353,134.89,39673.52941,0.556912892,0.366961604,0.073244866,0,0,0,1,1.2,1.1,112.5,40.96,14.05,964
2018-11-29T00:00:00.000,21150.78,3665.39,12906.30282,10.58,3111.764706,126.74,37276.47059,0.567402967,0.346231889,0.083477986,0,0,0,0.8,1.3,1.1,125.5,43,13.1,964
2018-11-29T01:00:00.000,20998.05,3605.7,12696.12676,10.26,3017.647059,125.18,36817.64706,0.570325691,0.344838081,0.081961975,0,0,0,0.4,1.3,1.15,135,44.32,12.25,964
2018-11-29T02:00:00.000,21064.92,3551.6,12505.6338,10.41,3061.764706,124.91,36738.23529,0.573378657,0.340398326,0.083340005,0,0,0,0.4,1.3,1.1,140.5,46.5,11.45,964
2018-11-29T03:00:00.000,20937.75,3374.45,11881.8662,10.49,3085.294118,122.43,36008.82353,0.581461652,0.329970964,0.085681614,0,0,0,0.4,1.3,1.1,141.5,48.88,10.7,963
2018-11-29T04:00:00.000,20501.45,3236.39,11395.73944,10.78,3170.588235,119.57,35167.64706,0.582963369,0.324040429,0.090156394,0,0,0,0.4,1.35,1.1,139.5,51.395,10,963
2018-11-29T05:00:00.000,20436.7,3293,11595.07042,11.34,3335.294118,120.59,35467.64706,0.576206816,0.32691964,0.094037648,0,0,0,0.4,1.4,1.1,137,53.43,9.35,963.5
2018-11-29T06:00:00.000,19432.88,3263.45,11491.02113,12.13,3567.647059,117.6,34588.23529,0.561834966,0.3322234,0.103146259,0,0,0,0.3,1.5,1.15,136,53.61,9.25,964
2018-11-29T07:00:00.000,19720.7,3418.72,12037.74648,12.22,3594.117647,120.54,35452.94118,0.556250041,0.339541547,0.101377136,6.5,8,7,0.4,1.55,1.2,136.5,50.745,10.15,964
2018-11-29T08:00:00.000,20237.13,3611.4,12716.19718,11.99,3526.470588,124.38,36582.35294,0.553193777,0.347604683,0.096398135,55.5,0.5,55.5,1.2,1.85,1.3,137.5,44.945,12.85,964.5
2018-11-29T09:00:00.000,21085.65,4028.51,14184.89437,11.08,3258.823529,131.37,38638.23529,0.545719799,0.367120658,0.084341935,103.5,39.5,118.5,0.7,2.45,1.4,139.5,38.345,14.8,965
2018-11-29T10:00:00.000,21272.35,4662.94,16418.80282,9.38,2758.823529,137.92,40564.70588,0.52440538,0.40475587,0.068010441,184,91,226,2.4,2.95,1.4,158,38.15,16.8,964.5
2018-11-29T11:00:00.000,20950.4,5139.31,18096.16197,8.81,2591.176471,141.97,41755.88235,0.501735296,0.433379944,0.062055364,191.5,24.5,205,5,3.2,1.4,186,40.765,18.65,964
2018-11-29T12:00:00.000,21210.65,5454.1,19204.57746,8.75,2573.529412,146.58,43111.76471,0.491992154,0.44546025,0.059694365,219,29,235.5,6,3.2,1.5,209.5,41.005,19.6,963
2018-11-29T13:00:00.000,21387.1,5640.24,19860,8.74,2570.588235,149.4,43941.17647,0.486721151,0.451967871,0.058500669,187,29,203,6.3,3.15,1.5,228.5,40.765,20.05,962.5
2018-11-29T14:00:00.000,21537.17,5830.53,20530.03521,8.94,2629.411765,152.39,44820.58824,0.480519575,0.458049214,0.058665267,158.5,372,329,6.4,2.85,1.5,232.5,40.585,20.2,962
2018-11-29T15:00:00.000,21405.97,5850.29,20599.61268,8.15,2397.058824,151.39,44526.47059,0.480747064,0.462637447,0.053834467,103,480.5,276.5,6.4,2.15,1.45,226,42.355,19.55,961
2018-11-29T16:00:00.000,21217.17,5860.8,20636.61972,8.29,2438.235294,151.02,44417.64706,0.477674335,0.464604073,0.054893392,61,273,113.5,8.1,1.2,1.4,217,50.87,18.5,961
2018-11-29T17:00:00.000,20923.45,5753.91,20260.24648,8.27,2432.352941,148.71,43738.23529,0.478378925,0.46321591,0.055611593,10.5,81,15,7.2,1,1.3,206,56.45,15.8,960
2018-11-29T18:00:00.000,20590,5173.92,18218.02817,8.86,2605.882353,141.2,41529.41176,0.495793201,0.438677732,0.062747875,0,0,0,6.7,0.9,1.4,215,55.705,15.5,960.5
2018-11-29T19:00:00.000,19607.03,5042.9,17756.69014,9.54,2805.882353,136.96,40282.35294,0.486739939,0.440805684,0.069655374,0,0,0,6.7,1,1.45,225,58.515,14.75,961
2018-11-29T20:00:00.000,18798.75,4693.76,16527.32394,9.92,2917.647059,130.39,38350,0.490189048,0.430960207,0.076079454,0,0,0,6.6,1.3,1.65,231.5,64.93,13.1,961
2018-11-29T21:00:00.000,21398.03,4320.45,15212.85211,9.97,2932.352941,134.83,39655.88235,0.539592835,0.383621577,0.073944968,0,0,0,6.8,1.65,1.85,240,71.37,11.8,961
2018-11-29T22:00:00.000,22216,4156.14,14634.29577,9.71,2855.882353,135.38,39817.64706,0.557943566,0.367532912,0.071724036,0,0,0,7.5,2,2,245.5,74.845,11.85,961
2018-11-29T23:00:00.000,21607.65,4085.44,14385.35211,9.39,2761.764706,132.14,38864.70588,0.555971016,0.370139225,0.071060996,0,0,0,9,1.95,2.05,246.5,83.48,11.7,961
2018-11-30T00:00:00.000,21670.72,4053.22,14271.90141,10.17,2991.176471,132.75,39044.11765,0.555031623,0.365532691,0.076610169,0,0,0,9.8,1.75,1.7,247,91.43,11.15,961
2018-11-30T01:00:00.000,21479.75,3890.98,13700.6338,10.06,2958.823529,130.04,38247.05882,0.561605275,0.358214049,0.077360812,0,0,0,9.5,1.55,1.35,246.5,96.605,10.05,961
2018-11-30T02:00:00.000,21430.6,3682.45,12966.37324,10.05,2955.882353,127.36,37458.82353,0.572110867,0.346150039,0.078910176,0,0,0,8.85,1.5,1.2,246,99.585,8.9,961
2018-11-30T03:00:00.000,21171.55,3495.84,12309.29577,10.01,2944.117647,124.2,36529.41176,0.579575443,0.33696945,0.080595813,0,0,0,8.15,1.45,1.25,245,100,8.15,961.5
2018-11-30T04:00:00.000,21240.17,3472.61,12227.5,9.64,2835.294118,123.79,36408.82353,0.58337974,0.335838921,0.077873819,0,0,0,7.7,1.25,1.45,238.5,100,7.7,962
2018-11-30T05:00:00.000,21530.7,3602.69,12685.52817,10.37,3050,127.06,37370.58824,0.576140249,0.339452194,0.081614985,0,0,0,7.6,1.1,1.65,221,98.955,7.75,962
2018-11-30T06:00:00.000,19575.98,3425.49,12061.58451,11.81,3473.529412,119.72,35211.76471,0.555949983,0.342544164,0.098646843,0,0,0,7.4,1.1,1.8,204,96.445,7.9,962.5
2018-11-30T07:00:00.000,19749.92,3460,12183.09859,12.02,3535.294118,120.93,35567.64706,0.555277665,0.342533161,0.099396345,6,0,6,7.3,1.35,1.85,207.5,90.365,8.85,963
2018-11-30T08:00:00.000,20003.35,3394.47,11952.35915,11.9,3500,120.89,35555.88235,0.562589048,0.336157012,0.098436595,65,127,87,8.15,2.25,1.8,214.5,82.365,11.05,963.5
2018-11-30T09:00:00.000,20931.75,3713.73,13076.51408,10.88,3200,126.87,37314.70588,0.560951762,0.350438621,0.085757074,132,80.5,160,8.6,3.15,1.75,225,76.26,12.65,964.5
2018-11-30T10:00:00.000,20851.53,4125.99,14528.1338,9.45,2779.411765,130.11,38267.64706,0.54488665,0.379645338,0.072630851,174,44,195,8.8,3.7,1.7,240,69.485,14.3,965
2018-11-30T11:00:00.000,20532.8,4461.13,15708.20423,9.95,2926.470588,133.54,39276.47059,0.522776097,0.399939302,0.07450951,236,168.5,327.5,8.2,3.9,1.6,249,62.355,15.4,965
2018-11-30T12:00:00.000,20759.47,4552.29,16029.19014,9.04,2658.823529,134.5,39558.82353,0.524774706,0.405198859,0.067211896,197,425,439,7.4,3.85,1.6,251,57.12,15.9,964
2018-11-30T13:00:00.000,21083.63,4817.78,16964.01408,8.67,2550,138.42,40711.76471,0.51787561,0.416685796,0.062635457,93.5,843.5,553.5,7,3.85,1.6,250.5,53.59,16.5,964
2018-11-30T14:00:00.000,21047.83,5059.56,17815.35211,9.94,2923.529412,142.47,41902.94118,0.502299586,0.425157557,0.069769074,86,812,467.5,6.5,3.7,1.6,251.5,51.36,16.6,964
2018-11-30T15:00:00.000,20878.88,5389.77,18978.06338,8.9,2617.647059,144.82,42594.11765,0.49018224,0.445555969,0.0614556,73,722,325,6.1,3.05,1.6,252.5,51.03,16.3,964
2018-11-30T16:00:00.000,20753.45,5173.47,18216.44366,8.68,2552.941176,141.58,41641.17647,0.498387696,0.437462272,0.061308094,55,471,145,6.8,1.9,1.6,253,55.9,15.6,964
2018-11-30T17:00:00.000,20207.7,4834.88,17024.22535,9.43,2773.529412,136.4,40117.64706,0.503710997,0.424357523,0.069134897,12,90.5,17,7.1,0.95,1.6,242,66.135,13.25,965
2018-11-30T18:00:00.000,19023.32,4552.69,16030.59859,9.04,2658.823529,128.58,37817.64706,0.503027594,0.423892014,0.070306424,0,0,0,5.8,0.85,1.6,224.5,61.555,13,965
2018-11-30T19:00:00.000,18603.8,4357.77,15344.26056,9.07,2667.647059,124.84,36717.64706,0.5066719,0.417898798,0.072652996,0,0,0,5.3,0.85,1.6,210,61.435,12.55,966
2018-11-30T20:00:00.000,18211.07,4246.25,14951.58451,10.31,3032.352941,123.4,36294.11765,0.501763679,0.411956137,0.083549433,0,0,0,5.1,0.95,1.6,207.5,62.375,12.05,966
2018-11-30T21:00:00.000,19171.97,4090.76,14404.08451,10.73,3155.882353,125.24,36835.29412,0.520478266,0.391040301,0.085675503,0,0,0,5,1.05,1.6,215,64.53,11.45,966
2018-11-30T22:00:00.000,20657.13,3684.2,12972.53521,10.35,3044.117647,125.05,36779.41176,0.561649276,0.352711873,0.082766893,0,0,0,4.9,1.1,1.6,225.5,66.815,10.85,966
2018-11-30T23:00:00.000,20147.22,3397.97,11964.6831,10.3,3029.411765,119.82,35241.17647,0.571695443,0.339508617,0.085962277,0,0,0,4.85,1.2,1.6,234.5,68.47,10.4,966.5
2018-12-01T00:00:00.000,19558.22,3313.14,11665.98592,10.09,2967.647059,116.58,34288.23529,0.570406142,0.340232905,0.086550009,0,0,0,4.7,1.1,1.6,242,69.445,10.05,966
2018-12-01T01:00:00.000,19325.03,3176.22,11183.87324,10.22,3005.882353,114.27,33608.82353,0.574998705,0.332765984,0.089437298,0,0,0,4.5,1,1.6,252.5,69.275,9.9,966.5
2018-12-01T02:00:00.000,19006.97,3106.11,10937.00704,10.6,3117.647059,112.72,33152.94118,0.573311728,0.329895528,0.094038325,0,0,0,4.4,0.7,1.55,262.5,69.04,9.85,967
2018-12-01T03:00:00.000,18888.28,2804.73,9875.809859,10.98,3229.411765,109.09,32085.29412,0.588689632,0.307798639,0.100650839,0,0,0,4.4,0.35,1.5,232,68.205,9.95,966
2018-12-01T04:00:00.000,19025.58,2832.38,9973.169014,11.11,3267.647059,110.01,32355.88235,0.588009926,0.308233566,0.100990819,0,0,0,4.4,0.35,1.5,137,70.155,9.55,966
2018-12-01T05:00:00.000,19377.93,2997.4,10554.22535,10.82,3182.352941,112.91,33208.82353,0.58351751,0.317813889,0.095828536,0,0,0,4.5,0.65,1.5,120,73.205,9,966
2018-12-01T06:00:00.000,19706.85,3110.59,10952.78169,10.72,3152.941176,115.29,33908.82353,0.581171741,0.323006833,0.092982913,0,0,0,4.5,0.75,1.5,117.5,75.29,8.65,966
2018-12-01T07:00:00.000,19924.95,3120.87,10988.97887,11.67,3432.352941,117.11,34444.11765,0.578471779,0.319037897,0.099649902,9.5,62.5,12,4.6,0.95,1.45,127.5,75.315,8.75,967
2018-12-01T08:00:00.000,17791.2,3088.95,10876.58451,11.6,3411.764706,109.37,32167.64706,0.553077444,0.338121855,0.106061991,52,473,140,5.6,1.1,1.5,141.5,71.03,10.6,967
2018-12-01T09:00:00.000,18632.8,3364.79,11847.85211,10.4,3058.823529,114.36,33635.29412,0.553965722,0.352244641,0.090940888,75,694,311,6,1.5,1.5,169.5,61.815,13.2,967
2018-12-01T10:00:00.000,19295.5,3959.7,13942.60563,10.13,2979.411765,123.48,36317.64706,0.531298186,0.383907185,0.082037577,88.5,791,454,5.7,1.9,1.6,206.5,51.685,15.65,967
2018-12-01T11:00:00.000,19748.1,4167.25,14673.41549,9.43,2773.529412,126.82,37300,0.529439678,0.393389155,0.074357357,168.5,562.5,472,5,2.25,1.6,219,45.475,16.85,966.5
2018-12-01T12:00:00.000,20387.05,4458.16,15697.74648,9.1,2676.470588,132.16,38870.58824,0.524485245,0.403846383,0.068855932,197.5,499.5,481,4.4,2.4,1.6,223.5,41.915,17.5,965.5
2018-12-01T13:00:00.000,21196.55,4933.21,17370.45775,8.95,2632.352941,140.47,41314.70588,0.513050972,0.420442488,0.063714672,201.5,428,434,3.95,2.45,1.7,227,39.945,17.75,964.5
2018-12-01T14:00:00.000,20909.28,4968.99,17496.44366,9.69,2850,140.66,41370.58824,0.505414133,0.422919867,0.068889521,135.5,577,405,3.6,2.3,1.65,231.5,39.135,17.7,964
2018-12-01T15:00:00.000,20760.85,4889.59,17216.8662,8.93,2626.470588,138.45,40720.58824,0.509836692,0.422804948,0.064499819,115.5,409,259,3.5,2.1,1.6,234.5,40.135,17.2,963.5
2018-12-01T16:00:00.000,20496.65,4979.95,17535.03521,8.93,2626.470588,138.63,40773.52941,0.502695016,0.430059292,0.064416072,68.5,183.5,104.5,4.6,1.5,1.6,235,46.04,16.2,963
2018-12-01T17:00:00.000,20026.22,4438.28,15627.74648,8.86,2605.882353,130.46,38370.58824,0.521915898,0.407284517,0.067913537,9,14.5,10,5.1,0.9,1.55,250.5,57.57,13.3,963
2018-12-01T18:00:00.000,20160.5,4277.84,15062.8169,8.84,2600,128.97,37932.35294,0.531485617,0.397096825,0.068543072,0,0,0,4.3,0.9,1.5,258,57.16,12.55,963.5
2018-12-01T19:00:00.000,20378.18,4236.86,14918.52113,9.2,2705.882353,129.58,38111.76471,0.534695262,0.391441363,0.070998611,0,0,0,4,0.95,1.5,256.5,59.105,11.75,964
2018-12-01T20:00:00.000,20581.57,4568.78,16087.25352,9.72,2858.823529,134.77,39638.23529,0.519235275,0.40585191,0.072122876,0,0,0,3.9,1.15,1.45,249,62.535,10.8,964
2018-12-01T21:00:00.000,19930.47,4398.15,15486.44366,9.88,2905.882353,130.66,38429.41176,0.518625425,0.402984145,0.075616103,0,0,0,4,1.2,1.4,244,66.91,9.85,964
2018-12-01T22:00:00.000,18425.97,3863.98,13605.56338,9.87,2902.941176,119.11,35032.35294,0.525970095,0.388371384,0.082864579,0,0,0,4,1.3,1.4,243.5,69.6,9.3,964
2018-12-01T23:00:00.000,18039.28,3435.26,12095.98592,10.37,3050,113.15,33279.41176,0.542055254,0.36346754,0.091648255,0,0,0,4,1.35,1.4,245,71.985,8.8,964
2018-12-02T00:00:00.000,17473,3241.62,11414.15493,10.42,3064.705882,108.94,32041.17647,0.545329539,0.356233952,0.095648981,0,0,0,4,1.4,1.4,246.5,73.405,8.45,964
